movie_id,movie_title,director_name,duration
181689,Minority Report ,Steven Spielberg,145
181689,Minority Report ,Steven Spielberg,145
295297,Harry Potter and the Chamber of Secrets ,Chris Columbus,174
295297,Harry Potter and the Chamber of Secrets ,Chris Columbus,174
295297,Harry Potter and the Chamber of Secrets ,Chris Columbus,174
295297,Harry Potter and the Chamber of Secrets ,Chris Columbus,174
103064,Terminator 2: Judgment Day ,James Cameron,153
103064,Terminator 2: Judgment Day ,James Cameron,153
1152836,Public Enemies ,Michael Mann,140
1152836,Public Enemies ,Michael Mann,140
1152836,Public Enemies ,Michael Mann,140
1152836,Public Enemies ,Michael Mann,140
1152836,Public Enemies ,Michael Mann,140
765429,American Gangster ,Ridley Scott,176
765429,American Gangster ,Ridley Scott,176
765429,American Gangster ,Ridley Scott,176
111503,True Lies ,James Cameron,141
111503,True Lies ,James Cameron,141
111503,True Lies ,James Cameron,141
1111422,The Taking of Pelham 1 2 3 ,Tony Scott,106
1111422,The Taking of Pelham 1 2 3 ,Tony Scott,106
1111422,The Taking of Pelham 1 2 3 ,Tony Scott,106
970866,Little Fockers ,Paul Weitz,98
970866,Little Fockers ,Paul Weitz,98
1386588,The Other Guys ,Adam McKay,116
1386588,The Other Guys ,Adam McKay,116
1386588,The Other Guys ,Adam McKay,116
116213,Eraser ,Chuck Russell,115
116213,Eraser ,Chuck Russell,115
116213,Eraser ,Chuck Russell,115
116213,Eraser ,Chuck Russell,115
1853728,Django Unchained ,Quentin Tarantino,165
1853728,Django Unchained ,Quentin Tarantino,165
116583,The Hunchback of Notre Dame ,Gary Trousdale,91
116583,The Hunchback of Notre Dame ,Gary Trousdale,91
116583,The Hunchback of Notre Dame ,Gary Trousdale,91
116583,The Hunchback of Notre Dame ,Gary Trousdale,91
116583,The Hunchback of Notre Dame ,Gary Trousdale,91
120917,The Emperor's New Groove ,Mark Dindal,78
120917,The Emperor's New Groove ,Mark Dindal,78
120917,The Emperor's New Groove ,Mark Dindal,78
120917,The Emperor's New Groove ,Mark Dindal,78
120917,The Emperor's New Groove ,Mark Dindal,78
1764651,The Expendables 2 ,Simon West,103
1764651,The Expendables 2 ,Simon West,103
1764651,The Expendables 2 ,Simon West,103
368891,National Treasure ,Jon Turteltaub,131
368891,National Treasure ,Jon Turteltaub,131
368891,National Treasure ,Jon Turteltaub,131
368891,National Treasure ,Jon Turteltaub,131
368891,National Treasure ,Jon Turteltaub,131
449010,Eragon ,Stefen Fangmeier,104
449010,Eragon ,Stefen Fangmeier,104
449010,Eragon ,Stefen Fangmeier,104
449010,Eragon ,Stefen Fangmeier,104
386117,Where the Wild Things Are ,Spike Jonze,101
386117,Where the Wild Things Are ,Spike Jonze,101
386117,Where the Wild Things Are ,Spike Jonze,101
386117,Where the Wild Things Are ,Spike Jonze,101
848537,Epic ,Chris Wedge,102
848537,Epic ,Chris Wedge,102
848537,Epic ,Chris Wedge,102
848537,Epic ,Chris Wedge,102
146675,End of Days ,Peter Hyams,121
146675,End of Days ,Peter Hyams,121
146675,End of Days ,Peter Hyams,121
146675,End of Days ,Peter Hyams,121
450259,Blood Diamond ,Edward Zwick,143
450259,Blood Diamond ,Edward Zwick,143
450259,Blood Diamond ,Edward Zwick,143
993846,The Wolf of Wall Street ,Martin Scorsese,240
993846,The Wolf of Wall Street ,Martin Scorsese,240
993846,The Wolf of Wall Street ,Martin Scorsese,240
993846,The Wolf of Wall Street ,Martin Scorsese,240
112462,Batman Forever ,Joel Schumacher,121
112462,Batman Forever ,Joel Schumacher,121
112462,Batman Forever ,Joel Schumacher,121
120201,Starship Troopers ,Paul Verhoeven,129
120201,Starship Troopers ,Paul Verhoeven,129
120201,Starship Troopers ,Paul Verhoeven,129
1371111,Cloud Atlas ,Tom Tykwer,172
1371111,Cloud Atlas ,Tom Tykwer,172
1219342,Legend of the Guardians: The Owls of Ga'Hoole ,Zack Snyder,101
1219342,Legend of the Guardians: The Owls of Ga'Hoole ,Zack Snyder,101
1219342,Legend of the Guardians: The Owls of Ga'Hoole ,Zack Snyder,101
1219342,Legend of the Guardians: The Owls of Ga'Hoole ,Zack Snyder,101
1219342,Legend of the Guardians: The Owls of Ga'Hoole ,Zack Snyder,101
327554,Catwoman ,Pitof,87
327554,Catwoman ,Pitof,87
327554,Catwoman ,Pitof,87
327554,Catwoman ,Pitof,87
327554,Catwoman ,Pitof,87
133240,Treasure Planet ,Ron Clements,95
133240,Treasure Planet ,Ron Clements,95
133240,Treasure Planet ,Ron Clements,95
133240,Treasure Planet ,Ron Clements,95
457400,Land of the Lost ,Brad Silberling,102
457400,Land of the Lost ,Brad Silberling,102
457400,Land of the Lost ,Brad Silberling,102
2333784,The Expendables 3 ,Patrick Hughes,131
2333784,The Expendables 3 ,Patrick Hughes,131
2333784,The Expendables 3 ,Patrick Hughes,131
362165,Son of the Mask ,Lawrence Guterman,94
362165,Son of the Mask ,Lawrence Guterman,94
362165,Son of the Mask ,Lawrence Guterman,94
1390411,In the Heart of the Sea ,Ron Howard,122
1390411,In the Heart of the Sea ,Ron Howard,122
1390411,In the Heart of the Sea ,Ron Howard,122
1390411,In the Heart of the Sea ,Ron Howard,122
1390411,In the Heart of the Sea ,Ron Howard,122
1390411,In the Heart of the Sea ,Ron Howard,122
180052,The Adventures of Pluto Nash ,Ron Underwood,95
180052,The Adventures of Pluto Nash ,Ron Underwood,95
180052,The Adventures of Pluto Nash ,Ron Underwood,95
947810,Green Zone ,Paul Greengrass,115
947810,Green Zone ,Paul Greengrass,115
947810,Green Zone ,Paul Greengrass,115
947810,Green Zone ,Paul Greengrass,115
2452042,The Peanuts Movie ,Steve Martino,88
2452042,The Peanuts Movie ,Steve Martino,88
2452042,The Peanuts Movie ,Steve Martino,88
2452042,The Peanuts Movie ,Steve Martino,88
120176,The Spanish Prisoner ,David Mamet,110
120176,The Spanish Prisoner ,David Mamet,110
120176,The Spanish Prisoner ,David Mamet,110
209163,The Mummy Returns ,Stephen Sommers,130
209163,The Mummy Returns ,Stephen Sommers,130
209163,The Mummy Returns ,Stephen Sommers,130
209163,The Mummy Returns ,Stephen Sommers,130
217505,Gangs of New York ,Martin Scorsese,216
217505,Gangs of New York ,Martin Scorsese,216
1410063,The Flowers of War ,Yimou Zhang,146
1410063,The Flowers of War ,Yimou Zhang,146
1410063,The Flowers of War ,Yimou Zhang,146
1410063,The Flowers of War ,Yimou Zhang,146
423294,Surf's Up ,Ash Brannon,85
423294,Surf's Up ,Ash Brannon,85
423294,Surf's Up ,Ash Brannon,85
423294,Surf's Up ,Ash Brannon,85
327162,The Stepford Wives ,Frank Oz,93
327162,The Stepford Wives ,Frank Oz,93
327162,The Stepford Wives ,Frank Oz,93
265086,Black Hawk Down ,Ridley Scott,152
265086,Black Hawk Down ,Ridley Scott,152
265086,Black Hawk Down ,Ridley Scott,152
1790886,The Campaign ,Jay Roach,85
119116,The Fifth Element ,Luc Besson,126
119116,The Fifth Element ,Luc Besson,126
119116,The Fifth Element ,Luc Besson,126
1261945,Sex and the City 2 ,Michael Patrick King,146
1261945,Sex and the City 2 ,Michael Patrick King,146
1261945,Sex and the City 2 ,Michael Patrick King,146
138749,The Road to El Dorado ,Bibo Bergeron,89
138749,The Road to El Dorado ,Bibo Bergeron,89
138749,The Road to El Dorado ,Bibo Bergeron,89
138749,The Road to El Dorado ,Bibo Bergeron,89
138749,The Road to El Dorado ,Bibo Bergeron,89
1667889,Ice Age: Continental Drift ,Steve Martino,88
1667889,Ice Age: Continental Drift ,Steve Martino,88
1667889,Ice Age: Continental Drift ,Steve Martino,88
1667889,Ice Age: Continental Drift ,Steve Martino,88
266543,Finding Nemo ,Andrew Stanton,100
266543,Finding Nemo ,Andrew Stanton,100
266543,Finding Nemo ,Andrew Stanton,100
266543,Finding Nemo ,Andrew Stanton,100
167260,The Lord of the Rings: The Return of the King ,Peter Jackson,192
167260,The Lord of the Rings: The Return of the King ,Peter Jackson,192
167260,The Lord of the Rings: The Return of the King ,Peter Jackson,192
167260,The Lord of the Rings: The Return of the King ,Peter Jackson,192
167261,The Lord of the Rings: The Two Towers ,Peter Jackson,172
167261,The Lord of the Rings: The Two Towers ,Peter Jackson,172
167261,The Lord of the Rings: The Two Towers ,Peter Jackson,172
167261,The Lord of the Rings: The Two Towers ,Peter Jackson,172
1121096,Seventh Son ,Sergey Bodrov,102
1121096,Seventh Son ,Sergey Bodrov,102
1121096,Seventh Son ,Sergey Bodrov,102
146316,Lara Croft: Tomb Raider ,Simon West,100
146316,Lara Croft: Tomb Raider ,Simon West,100
146316,Lara Croft: Tomb Raider ,Simon West,100
146316,Lara Croft: Tomb Raider ,Simon West,100
2209764,Transcendence ,Wally Pfister,119
2209764,Transcendence ,Wally Pfister,119
2209764,Transcendence ,Wally Pfister,119
2209764,Transcendence ,Wally Pfister,119
2209764,Transcendence ,Wally Pfister,119
163025,Jurassic Park III ,Joe Johnston,92
163025,Jurassic Park III ,Joe Johnston,92
163025,Jurassic Park III ,Joe Johnston,92
163025,Jurassic Park III ,Joe Johnston,92
1318514,Rise of the Planet of the Apes ,Rupert Wyatt,105
1318514,Rise of the Planet of the Apes ,Rupert Wyatt,105
1318514,Rise of the Planet of the Apes ,Rupert Wyatt,105
1318514,Rise of the Planet of the Apes ,Rupert Wyatt,105
416236,The Spiderwick Chronicles ,Mark Waters,107
416236,The Spiderwick Chronicles ,Mark Waters,107
416236,The Spiderwick Chronicles ,Mark Waters,107
1606378,A Good Day to Die Hard ,John Moore,101
1606378,A Good Day to Die Hard ,John Moore,101
317705,The Incredibles ,Brad Bird,115
317705,The Incredibles ,Brad Bird,115
317705,The Incredibles ,Brad Bird,115
317705,The Incredibles ,Brad Bird,115
112760,Cutthroat Island ,Renny Harlin,124
112760,Cutthroat Island ,Renny Harlin,124
112760,Cutthroat Island ,Renny Harlin,124
814255,Percy Jackson & the Olympians: The Lightning Thief ,Chris Columbus,118
814255,Percy Jackson & the Olympians: The Lightning Thief ,Chris Columbus,118
814255,Percy Jackson & the Olympians: The Lightning Thief ,Chris Columbus,118
119654,Men in Black ,Barry Sonnenfeld,98
119654,Men in Black ,Barry Sonnenfeld,98
119654,Men in Black ,Barry Sonnenfeld,98
119654,Men in Black ,Barry Sonnenfeld,98
119654,Men in Black ,Barry Sonnenfeld,98
120363,Toy Story 2 ,John Lasseter,82
120363,Toy Story 2 ,John Lasseter,82
120363,Toy Story 2 ,John Lasseter,82
120363,Toy Story 2 ,John Lasseter,82
120363,Toy Story 2 ,John Lasseter,82
477080,Unstoppable ,Tony Scott,98
477080,Unstoppable ,Tony Scott,98
266915,Rush Hour 2 ,Brett Ratner,90
266915,Rush Hour 2 ,Brett Ratner,90
266915,Rush Hour 2 ,Brett Ratner,90
266915,Rush Hour 2 ,Brett Ratner,90
161081,What Lies Beneath ,Robert Zemeckis,130
161081,What Lies Beneath ,Robert Zemeckis,130
161081,What Lies Beneath ,Robert Zemeckis,130
161081,What Lies Beneath ,Robert Zemeckis,130
161081,What Lies Beneath ,Robert Zemeckis,130
844471,Cloudy with a Chance of Meatballs ,Phil Lord,90
844471,Cloudy with a Chance of Meatballs ,Phil Lord,90
844471,Cloudy with a Chance of Meatballs ,Phil Lord,90
844471,Cloudy with a Chance of Meatballs ,Phil Lord,90
1080016,Ice Age: Dawn of the Dinosaurs ,Carlos Saldanha,94
1080016,Ice Age: Dawn of the Dinosaurs ,Carlos Saldanha,94
1080016,Ice Age: Dawn of the Dinosaurs ,Carlos Saldanha,94
1080016,Ice Age: Dawn of the Dinosaurs ,Carlos Saldanha,94
1080016,Ice Age: Dawn of the Dinosaurs ,Carlos Saldanha,94
359950,The Secret Life of Walter Mitty ,Ben Stiller,114
359950,The Secret Life of Walter Mitty ,Ben Stiller,114
359950,The Secret Life of Walter Mitty ,Ben Stiller,114
359950,The Secret Life of Walter Mitty ,Ben Stiller,114
359950,The Secret Life of Walter Mitty ,Ben Stiller,114
160127,Charlie's Angels ,McG,94
160127,Charlie's Angels ,McG,94
160127,Charlie's Angels ,McG,94
160127,Charlie's Angels ,McG,94
160127,Charlie's Angels ,McG,94
407887,The Departed ,Martin Scorsese,151
407887,The Departed ,Martin Scorsese,151
407887,The Departed ,Martin Scorsese,151
120762,Mulan ,Tony Bancroft,88
120762,Mulan ,Tony Bancroft,88
120762,Mulan ,Tony Bancroft,88
120762,Mulan ,Tony Bancroft,88
120762,Mulan ,Tony Bancroft,88
120762,Mulan ,Tony Bancroft,88
942385,Tropic Thunder ,Ben Stiller,121
942385,Tropic Thunder ,Ben Stiller,121
1568346,The Girl with the Dragon Tattoo ,David Fincher,158
1568346,The Girl with the Dragon Tattoo ,David Fincher,158
1568346,The Girl with the Dragon Tattoo ,David Fincher,158
1568346,The Girl with the Dragon Tattoo ,David Fincher,158
112864,Die Hard with a Vengeance ,John McTiernan,128
112864,Die Hard with a Vengeance ,John McTiernan,128
112864,Die Hard with a Vengeance ,John McTiernan,128
988045,Sherlock Holmes ,Guy Ritchie,128
988045,Sherlock Holmes ,Guy Ritchie,128
988045,Sherlock Holmes ,Guy Ritchie,128
988045,Sherlock Holmes ,Guy Ritchie,128
988045,Sherlock Holmes ,Guy Ritchie,128
230011,Atlantis: The Lost Empire ,Gary Trousdale,95
230011,Atlantis: The Lost Empire ,Gary Trousdale,95
230011,Atlantis: The Lost Empire ,Gary Trousdale,95
230011,Atlantis: The Lost Empire ,Gary Trousdale,95
230011,Atlantis: The Lost Empire ,Gary Trousdale,95
230011,Atlantis: The Lost Empire ,Gary Trousdale,95
2974918,Alvin and the Chipmunks: The Road Chip ,Walt Becker,92
2974918,Alvin and the Chipmunks: The Road Chip ,Walt Becker,92
2974918,Alvin and the Chipmunks: The Road Chip ,Walt Becker,92
2974918,Alvin and the Chipmunks: The Road Chip ,Walt Becker,92
2974918,Alvin and the Chipmunks: The Road Chip ,Walt Becker,92
2974918,Alvin and the Chipmunks: The Road Chip ,Walt Becker,92
985699,Valkyrie ,Bryan Singer,121
985699,Valkyrie ,Bryan Singer,121
985699,Valkyrie ,Bryan Singer,121
985699,Valkyrie ,Bryan Singer,121
960144,You Don't Mess with the Zohan ,Dennis Dugan,113
960144,You Don't Mess with the Zohan ,Dennis Dugan,113
2120120,Pixels ,Chris Columbus,106
2120120,Pixels ,Chris Columbus,106
2120120,Pixels ,Chris Columbus,106
2120120,Pixels ,Chris Columbus,106
212720,A.I. Artificial Intelligence ,Steven Spielberg,146
212720,A.I. Artificial Intelligence ,Steven Spielberg,146
212720,A.I. Artificial Intelligence ,Steven Spielberg,146
338094,The Haunted Mansion ,Rob Minkoff,88
338094,The Haunted Mansion ,Rob Minkoff,88
338094,The Haunted Mansion ,Rob Minkoff,88
338094,The Haunted Mansion ,Rob Minkoff,88
338094,The Haunted Mansion ,Rob Minkoff,88
118884,Contact ,Robert Zemeckis,150
118884,Contact ,Robert Zemeckis,150
118884,Contact ,Robert Zemeckis,150
118884,Contact ,Robert Zemeckis,150
164052,Hollow Man ,Paul Verhoeven,119
164052,Hollow Man ,Paul Verhoeven,119
164052,Hollow Man ,Paul Verhoeven,119
164052,Hollow Man ,Paul Verhoeven,119
373926,The Interpreter ,Sydney Pollack,128
373926,The Interpreter ,Sydney Pollack,128
373926,The Interpreter ,Sydney Pollack,128
1854564,Percy Jackson: Sea of Monsters ,Thor Freudenthal,106
1854564,Percy Jackson: Sea of Monsters ,Thor Freudenthal,106
1854564,Percy Jackson: Sea of Monsters ,Thor Freudenthal,106
325703,Lara Croft Tomb Raider: The Cradle of Life ,Jan de Bont,117
325703,Lara Croft Tomb Raider: The Cradle of Life ,Jan de Bont,117
325703,Lara Croft Tomb Raider: The Cradle of Life ,Jan de Bont,117
3110958,Now You See Me 2 ,Jon M. Chu,129
3110958,Now You See Me 2 ,Jon M. Chu,129
3110958,Now You See Me 2 ,Jon M. Chu,129
3110958,Now You See Me 2 ,Jon M. Chu,129
3110958,Now You See Me 2 ,Jon M. Chu,129
3110958,Now You See Me 2 ,Jon M. Chu,129
120053,The Saint ,Phillip Noyce,116
120053,The Saint ,Phillip Noyce,116
120053,The Saint ,Phillip Noyce,116
120053,The Saint ,Phillip Noyce,116
120053,The Saint ,Phillip Noyce,116
266987,Spy Game ,Tony Scott,114
266987,Spy Game ,Tony Scott,114
266987,Spy Game ,Tony Scott,114
183523,Mission to Mars ,Brian De Palma,114
183523,Mission to Mars ,Brian De Palma,114
183523,Mission to Mars ,Brian De Palma,114
1436562,Rio ,Carlos Saldanha,96
1436562,Rio ,Carlos Saldanha,96
1436562,Rio ,Carlos Saldanha,96
1436562,Rio ,Carlos Saldanha,96
1436562,Rio ,Carlos Saldanha,96
182789,Bicentennial Man ,Chris Columbus,132
182789,Bicentennial Man ,Chris Columbus,132
182789,Bicentennial Man ,Chris Columbus,132
120461,Volcano ,Mick Jackson,104
120461,Volcano ,Mick Jackson,104
120461,Volcano ,Mick Jackson,104
120461,Volcano ,Mick Jackson,104
118972,The Devil's Own ,Alan J. Pakula,111
118972,The Devil's Own ,Alan J. Pakula,111
118972,The Devil's Own ,Alan J. Pakula,111
118972,The Devil's Own ,Alan J. Pakula,111
267626,K-19: The Widowmaker ,Kathryn Bigelow,138
267626,K-19: The Widowmaker ,Kathryn Bigelow,138
267626,K-19: The Widowmaker ,Kathryn Bigelow,138
267626,K-19: The Widowmaker ,Kathryn Bigelow,138
1502712,Fantastic Four ,Josh Trank,100
1502712,Fantastic Four ,Josh Trank,100
1502712,Fantastic Four ,Josh Trank,100
352248,Cinderella Man ,Ron Howard,144
352248,Cinderella Man ,Ron Howard,144
352248,Cinderella Man ,Ron Howard,144
1041804,The Nutcracker in 3D ,Andrey Konchalovskiy,110
1041804,The Nutcracker in 3D ,Andrey Konchalovskiy,110
1041804,The Nutcracker in 3D ,Andrey Konchalovskiy,110
1041804,The Nutcracker in 3D ,Andrey Konchalovskiy,110
329575,Seabiscuit ,Gary Ross,140
329575,Seabiscuit ,Gary Ross,140
329575,Seabiscuit ,Gary Ross,140
117998,Twister ,Jan de Bont,113
117998,Twister ,Jan de Bont,113
117998,Twister ,Jan de Bont,113
117998,Twister ,Jan de Bont,113
162222,Cast Away ,Robert Zemeckis,143
162222,Cast Away ,Robert Zemeckis,143
162222,Cast Away ,Robert Zemeckis,143
366548,Happy Feet ,George Miller,108
366548,Happy Feet ,George Miller,108
366548,Happy Feet ,George Miller,108
366548,Happy Feet ,George Miller,108
366548,Happy Feet ,George Miller,108
372183,The Bourne Supremacy ,Paul Greengrass,108
372183,The Bourne Supremacy ,Paul Greengrass,108
372183,The Bourne Supremacy ,Paul Greengrass,108
118571,Air Force One ,Wolfgang Petersen,124
118571,Air Force One ,Wolfgang Petersen,124
118571,Air Force One ,Wolfgang Petersen,124
118571,Air Force One ,Wolfgang Petersen,124
240772,Ocean's Eleven ,Steven Soderbergh,116
240772,Ocean's Eleven ,Steven Soderbergh,116
1509767,The Three Musketeers ,Paul W.S. Anderson,110
1509767,The Three Musketeers ,Paul W.S. Anderson,110
1509767,The Three Musketeers ,Paul W.S. Anderson,110
837562,Hotel Transylvania ,Genndy Tartakovsky,91
837562,Hotel Transylvania ,Genndy Tartakovsky,91
837562,Hotel Transylvania ,Genndy Tartakovsky,91
837562,Hotel Transylvania ,Genndy Tartakovsky,91
461770,Enchanted ,Kevin Lima,107
461770,Enchanted ,Kevin Lima,107
461770,Enchanted ,Kevin Lima,107
461770,Enchanted ,Kevin Lima,107
461770,Enchanted ,Kevin Lima,107
461770,Enchanted ,Kevin Lima,107
2243973,Hannibal             ,,44
2243973,Hannibal             ,,44
2243973,Hannibal             ,,44
2243973,Hannibal             ,,44
2243973,Hannibal             ,,44
1599348,Safe House ,Daniel Espinosa,115
1599348,Safe House ,Daniel Espinosa,115
1599348,Safe House ,Daniel Espinosa,115
1599348,Safe House ,Daniel Espinosa,115
211181,102 Dalmatians ,Kevin Lima,100
211181,102 Dalmatians ,Kevin Lima,100
211181,102 Dalmatians ,Kevin Lima,100
471042,Tower Heist ,Brett Ratner,104
471042,Tower Heist ,Brett Ratner,104
471042,Tower Heist ,Brett Ratner,104
457939,The Holiday ,Nancy Meyers,138
457939,The Holiday ,Nancy Meyers,138
120660,Enemy of the State ,Tony Scott,140
120660,Enemy of the State ,Tony Scott,140
120660,Enemy of the State ,Tony Scott,140
120660,Enemy of the State ,Tony Scott,140
120660,Enemy of the State ,Tony Scott,140
1230414,It's Complicated ,Nancy Meyers,120
1230414,It's Complicated ,Nancy Meyers,120
1230414,It's Complicated ,Nancy Meyers,120
496806,Ocean's Thirteen ,Steven Soderbergh,122
496806,Ocean's Thirteen ,Steven Soderbergh,122
400717,Open Season ,Roger Allers,83
400717,Open Season ,Roger Allers,83
400717,Open Season ,Roger Allers,83
400717,Open Season ,Roger Allers,83
1840309,Divergent ,Neil Burger,139
1840309,Divergent ,Neil Burger,139
1840309,Divergent ,Neil Burger,139
215750,Enemy at the Gates ,Jean-Jacques Annaud,131
215750,Enemy at the Gates ,Jean-Jacques Annaud,131
215750,Enemy at the Gates ,Jean-Jacques Annaud,131
327850,The Rundown ,Peter Berg,104
327850,The Rundown ,Peter Berg,104
327850,The Rundown ,Peter Berg,104
327850,The Rundown ,Peter Berg,104
107362,Last Action Hero ,John McTiernan,130
107362,Last Action Hero ,John McTiernan,130
107362,Last Action Hero ,John McTiernan,130
107362,Last Action Hero ,John McTiernan,130
397535,Memoirs of a Geisha ,Rob Marshall,145
397535,Memoirs of a Geisha ,Rob Marshall,145
463985,The Fast and the Furious: Tokyo Drift ,Justin Lin,104
463985,The Fast and the Furious: Tokyo Drift ,Justin Lin,104
463985,The Fast and the Furious: Tokyo Drift ,Justin Lin,104
1430607,Arthur Christmas ,Sarah Smith,97
1430607,Arthur Christmas ,Sarah Smith,97
1430607,Arthur Christmas ,Sarah Smith,97
1430607,Arthur Christmas ,Sarah Smith,97
1430607,Arthur Christmas ,Sarah Smith,97
119643,Meet Joe Black ,Martin Brest,178
119643,Meet Joe Black ,Martin Brest,178
119643,Meet Joe Black ,Martin Brest,178
233469,Collateral Damage ,Andrew Davis,108
233469,Collateral Damage ,Andrew Davis,108
233469,Collateral Damage ,Andrew Davis,108
78754,All That Jazz ,Bob Fosse,123
78754,All That Jazz ,Bob Fosse,123
78754,All That Jazz ,Bob Fosse,123
78754,All That Jazz ,Bob Fosse,123
1667353,Mirror Mirror ,Tarsem Singh,106
1667353,Mirror Mirror ,Tarsem Singh,106
1667353,Mirror Mirror ,Tarsem Singh,106
1667353,Mirror Mirror ,Tarsem Singh,106
1667353,Mirror Mirror ,Tarsem Singh,106
446029,Scott Pilgrim vs. the World ,Edgar Wright,112
446029,Scott Pilgrim vs. the World ,Edgar Wright,112
446029,Scott Pilgrim vs. the World ,Edgar Wright,112
446029,Scott Pilgrim vs. the World ,Edgar Wright,112
298814,The Core ,Jon Amiel,135
298814,The Core ,Jon Amiel,135
298814,The Core ,Jon Amiel,135
298814,The Core ,Jon Amiel,135
144528,Nutty Professor II: The Klumps ,Peter Segal,109
144528,Nutty Professor II: The Klumps ,Peter Segal,109
144528,Nutty Professor II: The Klumps ,Peter Segal,109
267913,Scooby-Doo ,Raja Gosnell,86
267913,Scooby-Doo ,Raja Gosnell,86
267913,Scooby-Doo ,Raja Gosnell,86
389860,Click ,Frank Coraci,107
389860,Click ,Frank Coraci,107
389860,Click ,Frank Coraci,107
389860,Click ,Frank Coraci,107
1287468,Cats & Dogs: The Revenge of Kitty Galore ,Brad Peyton,82
1287468,Cats & Dogs: The Revenge of Kitty Galore ,Brad Peyton,82
1287468,Cats & Dogs: The Revenge of Kitty Galore ,Brad Peyton,82
1287468,Cats & Dogs: The Revenge of Kitty Galore ,Brad Peyton,82
489099,Jumper ,Doug Liman,88
489099,Jumper ,Doug Liman,88
489099,Jumper ,Doug Liman,88
489099,Jumper ,Doug Liman,88
411477,Hellboy II: The Golden Army ,Guillermo del Toro,120
411477,Hellboy II: The Golden Army ,Guillermo del Toro,120
411477,Hellboy II: The Golden Army ,Guillermo del Toro,120
411477,Hellboy II: The Golden Army ,Guillermo del Toro,120
411477,Hellboy II: The Golden Army ,Guillermo del Toro,120
443706,Zodiac ,David Fincher,162
443706,Zodiac ,David Fincher,162
443706,Zodiac ,David Fincher,162
443706,Zodiac ,David Fincher,162
443706,Zodiac ,David Fincher,162
216216,The 6th Day ,Roger Spottiswoode,123
216216,The 6th Day ,Roger Spottiswoode,123
216216,The 6th Day ,Roger Spottiswoode,123
216216,The 6th Day ,Roger Spottiswoode,123
315327,Bruce Almighty ,Tom Shadyac,101
315327,Bruce Almighty ,Tom Shadyac,101
1320253,The Expendables ,Sylvester Stallone,113
1320253,The Expendables ,Sylvester Stallone,113
1320253,The Expendables ,Sylvester Stallone,113
117060,Mission: Impossible ,Brian De Palma,110
117060,Mission: Impossible ,Brian De Palma,110
117060,Mission: Impossible ,Brian De Palma,110
1392170,The Hunger Games ,Gary Ross,142
1392170,The Hunger Games ,Gary Ross,142
1392170,The Hunger Games ,Gary Ross,142
1392170,The Hunger Games ,Gary Ross,142
1411697,The Hangover Part II ,Todd Phillips,102
103776,Batman Returns ,Tim Burton,126
327084,Over the Hedge ,Tim Johnson,83
327084,Over the Hedge ,Tim Johnson,83
327084,Over the Hedge ,Tim Johnson,83
327084,Over the Hedge ,Tim Johnson,83
275847,Lilo & Stitch ,Dean DeBlois,85
275847,Lilo & Stitch ,Dean DeBlois,85
275847,Lilo & Stitch ,Dean DeBlois,85
275847,Lilo & Stitch ,Dean DeBlois,85
275847,Lilo & Stitch ,Dean DeBlois,85
275847,Lilo & Stitch ,Dean DeBlois,85
275847,Lilo & Stitch ,Dean DeBlois,85
413895,Charlotte's Web ,Gary Winick,97
413895,Charlotte's Web ,Gary Winick,97
413895,Charlotte's Web ,Gary Winick,97
120647,Deep Impact ,Mimi Leder,120
120647,Deep Impact ,Mimi Leder,120
120647,Deep Impact ,Mimi Leder,120
120647,Deep Impact ,Mimi Leder,120
120647,Deep Impact ,Mimi Leder,120
1821694,RED 2 ,Dean Parisot,116
1821694,RED 2 ,Dean Parisot,116
1821694,RED 2 ,Dean Parisot,116
1821694,RED 2 ,Dean Parisot,116
398165,The Longest Yard ,Peter Segal,113
398165,The Longest Yard ,Peter Segal,113
398165,The Longest Yard ,Peter Segal,113
1615918,Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,87
1615918,Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,87
1615918,Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,87
1615918,Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,87
1615918,Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,87
1615918,Alvin and the Chipmunks: Chipwrecked ,Mike Mitchell,87
2191701,Grown Ups 2 ,Dennis Dugan,101
425061,Get Smart ,Peter Segal,110
425061,Get Smart ,Peter Segal,110
425061,Get Smart ,Peter Segal,110
337741,Something's Gotta Give ,Nancy Meyers,128
337741,Something's Gotta Give ,Nancy Meyers,128
337741,Something's Gotta Give ,Nancy Meyers,128
1130884,Shutter Island ,Martin Scorsese,138
1130884,Shutter Island ,Martin Scorsese,138
369436,Four Christmases ,Seth Gordon,88
369436,Four Christmases ,Seth Gordon,88
369436,Four Christmases ,Seth Gordon,88
358082,Robots ,Chris Wedge,91
358082,Robots ,Chris Wedge,91
358082,Robots ,Chris Wedge,91
358082,Robots ,Chris Wedge,91
358082,Robots ,Chris Wedge,91
119094,Face/Off ,John Woo,138
119094,Face/Off ,John Woo,138
119094,Face/Off ,John Woo,138
119094,Face/Off ,John Woo,138
960731,Bedtime Stories ,Adam Shankman,99
960731,Bedtime Stories ,Adam Shankman,99
960731,Bedtime Stories ,Adam Shankman,99
960731,Bedtime Stories ,Adam Shankman,99
